shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
d8eb18a15925e71f40ff8ddd88e37765,REVIEW,0.9027484144,14.61666667,0.56,5
3f74b2b0be4bd65f45272afc40c3071e,REVIEW,0.9299145299,18.11666667,0.2,5
1f6fd9d1616f81a942d1f196c099abed,REVIEW,,21.24,0.8571428571,
143045ff22e55f2acf77f251610ca3ca,REVIEW,,16.06,0.28,
54693b2737531b6ac5130cddabcd255e,ADVANCED,0.9384615385,13.43333333,1,4.56
684744f7c50e5eb0fcc6914d3a285692,REVIEW,,16.06,0.1176470588,
82c45a6301bc04dca743b3103398138d,REVIEW,,21.24,0.8,
3a1e327b286cb0de5da9e9c12fe98f85,REVIEW,0.9245689655,21.2,0.84,4.88
37d89853e51879008c528640f48cf420,ADVANCED,0.9031413613,14.01666667,0.96,5
ce5c3d6c47bfe5861726e63dace09090,REVIEW,,16.06,0.6363636364,
83d310683ec16f634da74fa3f0885b03,REVIEW,,16.06,0.4,
4df4896389c38afff48b69f9b074a581,REVIEW,,16.06,0.25,
d4ca4c1221e0f629d42a10fe75793707,REVIEW,,42.48333333,1,
aaa1867b65610defd1bebbd60a5cfeab,REVIEW,0.9004065041,24.1,0.6,5
16c01851df1df3ad4a2333f45ca4a386,REVIEW,0.8059,23.03,0.52,4.96
8da8a52fa5ade78bfdf1ade0838d055d,REVIEW,,21.24,0.8,
cdf4b3429c1e448e82f5d7e07b4fcc21,REVIEW,0.8756756757,12.44166667,0.68,5
5a079181ebeb14d9b7d9a0baeaddcf94,REVIEW,,16.06,0.3333333333,
70f6c2f42b4c60f100675a65777ee051,REVIEW,0.9127272727,8.066666667,0.16,
70d57522d7e36733fe5015e687bea6f3,REVIEW,0.8526315789,4.433333333,0.6153846154,
a21da7a9cdc7cf2e2575a57904f51c37,REVIEW,0.9151376147,20.71666667,0.24,4.33
b4fd58b1060918634888a1a010a05c00,REVIEW,,16.06,1,
1fc727dd540d924d2370b4d6ec0149fd,REVIEW,,16.06,0.1818181818,
cf3d4787a9c6d372fa4c4a20f23a8f74,REVIEW,0.9242,19.3,0.24,4.75
0dc3b72ee4f991312b3486c7cfd279c7,REVIEW,,16.06,0.2222222222,
4a07fce9f9c16c911b8821717905a0d3,REVIEW,,16.06,0.8,
5d34a67c7b97a2a47a9f39bbcd1f739d,ADVANCED,0.9207419899,9.966666667,0.92,5
ac5d2d9a382ee61d062a7d5361764378,REVIEW,0.8169,26.04,0.32,5
71fa3291464409c401f1e5ad1fc014f3,REVIEW,,16.06,0.6,
e8487f45dc69a8efdbee2f1dee43d523,REVIEW,,11.01666667,0.7142857143,
d27a7c77fdcda9abc3db354b815a5ba1,REVIEW,,10.19166667,1,
2bf319366dfaaf2be14524b51508f2d2,ADVANCED,0.8609406953,14.1,0.92,4.96
437a926b19e9373630c06f3478a2a247,REVIEW,,18.3,0.1428571429,
194416e381e08f8fde958d50ec18fc9f,REVIEW,,13.1,0.8333333333,
c272babaa779e06d28e814d5c12478f6,REVIEW,,16.06,0.3333333333,
4eaf0151a0ee7160f11ebe2fc8d624af,REVIEW,0.8701754386,10.86666667,0.36,
284e0910e7d54aaa6996f35f28516855,REVIEW,0.8997821351,11.51666667,0.8,4.8
997f9867f6bd91ba5a25467f22a3fc59,ADVANCED,0.8787878788,12.45,1,4.84
4f7baeb428d86e273f0cde477d455d38,REVIEW,0.8988764045,26.55833333,0.64,
597cef99a9f67f031af1e820a9538a89,REVIEW,,15.11666667,0.6,
97a24ebb70a1119fc734b5da81f874f2,REVIEW,,16.06,0.6,
a8b3ce12b53531590e7e653461bc6b75,ADVANCED,0.9154704944,14.55,1,4.76
d832a3a3031bf9eab7be33d2fe1a105a,REVIEW,0.8666666667,19.3,0.5454545455,
ead63162d60c7e204b4dc003fd5a4f31,REVIEW,,14.77,0.6,
a7a0c95d256c6d07f84daaf08447dcc4,REVIEW,,21.24,0.5555555556,
7f3a7337cbe1f711b6b31ce7875508f3,REVIEW,,16.06,0.7142857143,
387e4e162dfc50e0f47b1dab2199ff84,REVIEW,,10.93333333,0.4,
d3c84ff2f317bd6314af706d3febc610,ADVANCED,0.9137931034,9,0.96,4.56
76239bf4f2f81536bfcb95417a62ab83,REVIEW,,16.06,1,
2d4fa51f91575a937f56965db29536a2,REVIEW,0.9069767442,7.866666667,0.84,4.92
32cd6961b27865114a1e35e4515fef90,REVIEW,0.847,14.95,0.32,4.92
e67f4786f2429d047af4f12a9caa6cb1,REVIEW,,16.06,0.2173913043,
19739630685639af617a9c1c89415dfa,ADVANCED,0.8688888889,15.96666667,0.96,4.82
15af78ed425392815cb224fec312e997,REVIEW,0.9662,7.99,0.8333333333,
316b107185c046e42f59d6037c444063,ADVANCED,0.8850931677,10.63333333,0.96,4.92
19f1afea17e7800b1f454ba2cd1e5438,REVIEW,,16.06,0.6,
19366e1fcce09ba50c8cc9be633d3cb9,REVIEW,0.8504672897,9.666666667,0.7,
fc61cb3dbcab6105248875816e269e06,REVIEW,0.8378,12.41,0.4,4.6
2771c8bdd43c6357cce12f9d946dcf75,REVIEW,0.847715736,11.25,0.9411764706,
3b0b43b2c5f8390d7fec7ff9fcbd18f3,REVIEW,,16.06,0.3333333333,
254ba4cfc2e86625326e11de345c74ad,REVIEW,,16.06,0.3333333333,
0bc2b46680978a8e40eee7471c110ec5,INTERMEDIATE,0.8759398496,16.4,0.88,5
ae3d60e8c6fa6e6e17c9f28ec1b3506b,REVIEW,,16.06,0.8571428571,
c97e74ef684618e3e1e37ffaeeb402c2,REVIEW,0.9584,17.76,0.96,4.52
ccfc0083033c7b947f2d0a937bd638b0,REVIEW,,16.06,0.125,
7c7ce18b5dec2760c7746d9db4da5704,REVIEW,,16.06,0.8333333333,
5b6a6e97dd0b1137d1cbeb227d4d3add,REVIEW,,16.06,0.5,
9f09094985dde4afa425e670316238ef,REVIEW,0.8177,20.83,0.84,4.6
ed900bc7c33fca598abeb6cfa5cd0320,ADVANCED,0.9142156863,38.26666667,1,5
f2c927be4dc67182b6cbfd2dee13faa1,REVIEW,,16.06,0.5714285714,
c200ef28fc69384e11203f936fae0ead,REVIEW,,21.24,0.1428571429,
1524048221512396c2ede0b88e88ee3d,ADVANCED,0.8919491525,14.06666667,0.96,4.92
a7af79db01588f6e6b6b00819930626c,REVIEW,,16.58,0.3333333333,
c7af12a0893a52000bcd7f7887a18a86,REVIEW,,16.06,0.3333333333,
e77ca6f3ed19586bcc3840677caea4a5,REVIEW,0.9245283019,14.7,0.76,5
056c7cc586dece322e35970ee60234da,ADVANCED,0.8911111111,21.66666667,0.96,4.76
9fdf7d5aa23ae71c063cb2638e21919e,REVIEW,0.8421052632,8.058333333,0.88,
9b539b6b94c69190c56dc657374d7b79,REVIEW,,7.483333333,1,
519aaffff004578d440bf1cbbf4a2d7a,REVIEW,,16.06,0.1111111111,
d5c20c8a0165a32ceec9503dd5c80ca1,REVIEW,,21.24,1,
b1b45b700e158a1a26221e85ad47f40c,REVIEW,,21.24,1,
65f587df6d57cee25a717ebef9b74bf1,REVIEW,0.8778467909,8.666666667,0.52,5
682d7c7528d3d2b1b7852522197bbd8b,REVIEW,,16.06,0.8,
9dc31046bd1d13b3b6aeec5a400df7b4,REVIEW,0.813,10.47,0.32,4.88
e3d8de7c7a4fbc520d8e0dded4be4570,REVIEW,0.8581081081,8.875,0.6,
1166508b2b56f64a468030ee7943d7cf,REVIEW,,16.06,0.1666666667,
d1f0bd4b237c1358f09db22076b940e7,REVIEW,0.9325626204,8.283333333,0.24,5
a20fae4f64259ffee6dd49a0a0865783,REVIEW,,19.44,0.6,
9bbed42bb27f81a5bfd0d20362f166d9,REVIEW,,16.06,0.1666666667,
5c823c712c8d2036cd50b11ba53f992c,REVIEW,0.7665,8.75,0.4,4.8
f4beca488917882eb3aac9a91cdb200c,REVIEW,,19.44,0.3,
9c8d7fe21f290fe47a3f1f580779ffc7,REVIEW,,19.44,0.2,
745acb22e14f592a73adee5dfda16fdb,REVIEW,,19.44,0.75,
f16f5345d050feb02c69d7f66b7ddf58,REVIEW,,14.77,0.5,
ef490ff67146bebccdd8c82f01ea03ba,REVIEW,,12.05,0.8,
e183cf315913053c433bac910f3b3c55,ADVANCED,0.8699421965,15.45,1,4.83
039a220b6d858166910364cc8eab1e75,ADVANCED,0.8977,2.82,1,4.52
b19b23ce88b14d37750000ddd8dc979a,REVIEW,,19.44,0.8,
5c1ddc136ad8626b7099ef33bb45e3df,REVIEW,,14.77,0.8571428571,
f20b5679a1ea22abe9adab5dd303db35,BEGINNER,,16.06,0.8333333333,
63d3b72c2ebccd721fa0b28fa6fe6448,REVIEW,0.9072356215,14.38333333,0.84,4.8
98dc10fe949d7d49c565ae44c7e6cf21,ADVANCED,0.8916666667,19.75,0.88,5
4ee1e9a55dd62fca4b8dafa8303d892c,ADVANCED,0.8635235732,14.31666667,0.92,5
1cb015622d8817c7143706e4bf5c3f5a,REVIEW,,14.77,0.7692307692,
56fed3816be6fbe60314af3ab5fe9ce1,REVIEW,0.8967741935,10.78333333,0.72,5
22d1884f71a7cd382d9972186548c687,REVIEW,0.8866,25.22,0.52,4.56
e2d2834ccaab8f3de1b5a45e1bebe3aa,ADVANCED,0.8690909091,14.63333333,1,4.96
923800f5826fd6267bfa2d07e1340b69,REVIEW,0.9102333932,18.16666667,0.64,5
baf1f898cd3aac7a202b73248c979ccd,BEGINNER,,14.77,0.8888888889,
183182837a0e470d8762727dac613e47,REVIEW,0.8258,17.96,0.84,4.84
7865eb74ce69ef983b162c79423fc527,ADVANCED,0.8759,12.34,0.88,4.76
eff84ce63d7848682dd595997086a8cb,REVIEW,,14.77,1,
d8ad947fb7251ee3989f16c6700ca692,ADVANCED,0.897,17.52,0.92,4.96
735766203b8c5b3f64a78e413c3ebdbd,REVIEW,,14.77,0.07692307692,
ff33b458218eae5cb41f000e68a1e1a3,ADVANCED,0.8592964824,15.6,1,5
18f215429792310636b68fde491b5d52,REVIEW,,14.77,0.4,
bdb37e702d2ef45e1864f36278604194,REVIEW,,21.24,1,
bdae92912fb197481616b13578ab6ad8,ADVANCED,0.9244186047,1.866666667,0.96,4.96
461fbd1518ebc03b61a2c0074a93ec89,REVIEW,,21.24,1,
821dc9d74061fe7654b9ec20e574022d,ADVANCED,0.8560606061,13.76666667,0.88,5
27069f16d528f74d2aeca55d0909cc7a,ADVANCED,0.8984,12.91,0.88,4.72
487c3b66ea24bc125178709f50f477fd,REVIEW,,14.77,0.625,
29c7a131083ab05e25a3d9b4d49d8c5e,REVIEW,,14.77,0.6,
e2aa37f07f99d5f00ac9b24baa74ac78,REVIEW,0.8836565097,17.575,0.56,5
3230808ce0297a52d6311684712d2355,REVIEW,,14.77,0.6,
0bb28bcb2636301239193524dd06f35b,ADVANCED,0.8892,14.77,0.88,4.84
704c6d8184c13c5967ed87265b382b90,REVIEW,0.8712643678,14.45,0.8,4.96
a8df92c6c5453634a32ed0ac49af8fe6,REVIEW,,14.77,0.4,
c5ddc6da3c1163f0ef057c67900a83df,ADVANCED,0.864265928,14.95,0.96,5
daa38e8fc7e659e13eb17b4a00cb0fbd,REVIEW,,14.77,0.4,
20fc8dd1e0fd6c375ff482c854c706c9,ADVANCED,0.897810219,22.35,0.92,4.91
fc2f679a0856504a198218e607e8e38d,ADVANCED,0.8682745826,18.7,0.96,4.84
6a690888191b4b2e95795ee26f4d5037,ADVANCED,0.8790035587,12.45,0.88,4.96
d3dc068324f61feb1d7cf5385dd96937,REVIEW,0.8790322581,18.96666667,0.52,5
58debf4ad089ead934fc5b575fbb84b5,REVIEW,0.8594104308,8.816666667,0.24,4.36
9bee01ee54c5fa5f55af0e07b455e1e9,REVIEW,,14.77,0.6666666667,
f7335b32b248c09d6c145731306aa8f5,ADVANCED,0.8598901099,14.35,0.96,5
f7553c337558afdb66e5d2f36a5dc5fb,REVIEW,0.862745098,15.58333333,0.72,5
c1e8c694702c2d4878e39e9ef2912060,REVIEW,0.8655,9.67,0.5555555556,5
f374f7fdfea1eb2212626dfc1c68fb1c,REVIEW,,14.77,0.8333333333,
e7b54b1609ad597f0c56df92ce22128f,REVIEW,0.881748072,16.2,0.84,4.96
1a1fac2f1a54d889e5c9634b73ca456b,REVIEW,0.8807495741,17.26666667,0.84,5
039de49241fa636f6202e9804527ca02,ADVANCED,0.8757763975,16.21666667,1,5
d5d093cf2a96c7e677fb1dba5012c820,ADVANCED,0.8833,9.69,1,4.68
a4a6029552272c5e63eb6b5e16b60601,REVIEW,,14.77,0.5714285714,
b0d9d8c3b55ee9cec6ad47eabdd124e4,REVIEW,,14.77,0.7777777778,
e5376c67100fc48cb5563d1cb312d2a7,REVIEW,,21.24,0.8,
8b76c9aa22e497fe437593cd981c9caa,REVIEW,,21.24,0.8,
b71db580e30a1f7cdb7d4072ddd85eaa,REVIEW,,14.77,0.4,
64f6f160b2937501d7627285c5994b38,INTERMEDIATE,0.8813559322,21.13333333,1,5
4ad7cbee8311fde6a9d9b37047219395,REVIEW,,14.77,0.8888888889,
9bac4a32aea47fb56d006e878769a315,REVIEW,,20.41666667,0.875,
b39bbcf6780f1e8220834f7156719402,REVIEW,,14.77,0.8888888889,
dfe476ab0c25fc7e52620d6edf635ca5,ADVANCED,0.9268292683,12.21666667,1,4.67
8a3fda61c6282bb85a10ed68bf9b60dc,REVIEW,,16.06,0.2777777778,
783409a662831b240bb69b4249123013,REVIEW,,14.77,1,
17b61fa5475eb9a6774dce92010b1f14,REVIEW,0.8817,10.93,0.84,5
dc385ec3b4e12743ab679042c53502dc,REVIEW,,14.77,0.6666666667,
bb4416178af8e0d550ec133621db9cab,ADVANCED,0.8933,14.69,1,5
cf7439d9ace4b438fe2ce19c2692cdab,REVIEW,0.8933539413,9.35,0.8,4.92
1679232b44bbe5c756a345fff42acd36,REVIEW,,14.77,0.8,
fe4a3744fd285ef5d39fbe0845a1c39e,REVIEW,,14.77,0.25,
8c962744e314d0f340acf2fc85516123,REVIEW,,14.77,0.1428571429,
1648875192e4a19725c0c3702aea7fff,REVIEW,0.8306595365,15.96666667,0.84,4.83
e0c82900e879174f1b5b09b72e28f5af,REVIEW,,14.77,0.75,
ba44bcf987cc8a14605ac68fabb5407e,REVIEW,0.8878143133,20.78333333,0.36,4.88
c242bb4d542f5134d4f2a36bc3a9beee,REVIEW,0.8385579937,13.28333333,0.6,5
5b6f0bae86fa95f2c2bcb00a005bd419,REVIEW,0.75,25.43333333,0.84,5
2bfd559c4bef0e59fee43bf322e3ea5e,REVIEW,,14.77,0.8888888889,
16e503de7f4610c1d447cecd50291e40,INTERMEDIATE,0.9117647059,16.8,0.92,4.88
ccce47d84e0da1b6698314637b864eb9,REVIEW,,19.44,0.1666666667,
81651eec550a55a9bb76d122e1112a87,REVIEW,0.9081632653,19.11666667,0.8,
dfc0a830dd2e5551928488c7cc316e98,ADVANCED,0.8834080717,22.05,0.9583333333,4.83
bb7e09d6d8fe8f27c9ef5107bc3f45c4,INTERMEDIATE,0.854368932,29.98333333,0.88,
0192377f58804c18415fd1633283ef06,REVIEW,,21.24,0.8,
e5a5f7f753b702c552bfd76e80db6862,ADVANCED,0.913,17.28,0.92,5
5d7fb62c183cae4cf5f7214c653b5bee,REVIEW,0.9205298013,11.19166667,0.48,5
49dfd85cdb6407e1dfea7738f42f6ce1,REVIEW,,21.24,1,
a76936066020cca7e7f59927701ff8f3,ADVANCED,0.9195402299,15.48333333,0.96,4.9
991adcac1715865b8682ae486b901fa6,REVIEW,0.9111969112,8.433333333,0.76,4.95
f99ad0f93dbc5098fc58d4b0cd8aeb94,REVIEW,,16.06,0.8571428571,
b9f759f46554f0390c49a1e04228625f,REVIEW,,14.77,0.8333333333,
a083ea904c55052cdb58917ed790ca96,REVIEW,,14.77,1,
cf31841f2628476f81e85ca757ce90f0,REVIEW,,16.58,1,
19490e74c169541b48ce50330477b772,REVIEW,0.8473684211,15.86666667,0.6,4.76
2f3b920b4dbe8079ff2ab3265a846a89,ADVANCED,0.9035087719,9.766666667,1,4.96
aa91c40af276efba645cd199a4695fa1,ADVANCED,0.9163636364,14.98333333,0.92,4.84
948c81bbd7ff12ea707a22134214555a,REVIEW,,21.24,0.25,
b147fe67ec999488d8523970a6874b79,ADVANCED,0.8951219512,16.71666667,0.88,4.8
e2a36cca0ef6a2114d234687f0552552,REVIEW,,21.24,0.8,
d91cf7fe560314c39f99ea00537fbc07,ADVANCED,0.8471849866,13.15,1,5
2c896b9667623874cc2448cab8caa8c3,ADVANCED,0.9150485437,9.333333333,0.96,5
07482ba3e0de8761a5f7d9571405cbc6,ADVANCED,0.9144,13.74,0.96,4.96
f1bb0acbaae1c611ccece0daa2df59e1,REVIEW,,16.58,0.6,
a75a2eac81cbcfe7e84fac3ece0e3818,REVIEW,,16.58,1,
80e725f239856f0d0a544358944aba18,ADVANCED,0.9217002237,13.4,0.96,5
ff450da091a3209fbbcd4ed2bd44e355,REVIEW,,16.58,0.8333333333,
66e0662e101905099cfe53c0420a10c2,REVIEW,0.8472222222,23.1,0.84,4.92
5b80b18f943341735158b7f6b763faab,REVIEW,,6.933333333,1,
fd7cbabe684b6fbe57b0e6b2a7fcf84c,BEGINNER,,21.24,1,
9d68b5f2bb4043b0967baf3fb90d17f1,ADVANCED,0.9206,4.18,0.92,5
bbaa695295137480ee7e51bc4773d909,REVIEW,,16.06,0.5714285714,
dfd3f5823ead8e9bc9b80fee21f06214,REVIEW,0.873,23.83,0.68,4.72
9ec4acda9cf7b6d4e2fc63227d8bd679,REVIEW,,16.58,0.8,
f47e2da0585a86e70fabca0f6a16201e,REVIEW,,16.58,0.2,
e0322b49c16e71de1fe1837d98f23468,REVIEW,,19.44,0.4,
158af5aedcbf26cf71b292919b122a01,REVIEW,0.8763636364,14.83333333,0.8,5
d22a9414a07fa9aaf3bc6747fcf906f4,ADVANCED,0.8987951807,13.7,0.96,4.94
b1f6faa9f54b93793fdb36acf27d9d72,REVIEW,,8.35,1,
6e79f4c0241cb18dc03671cb27b771cc,INTERMEDIATE,0.873015873,12.5,1,5
a0e2f9c76e6991fa65dbb2e29dfd54d5,ADVANCED,0.8267,15.28,0.88,4.44
1ee0c718a2b0406e5d637ccf9cc31121,REVIEW,,16.58,0.9090909091,5
2b7f5055554763a35aecd278d36feff1,REVIEW,,16.58,1,
b12cd91f232eb2485a26cf7fdbcfa0a2,ADVANCED,0.887804878,15.93333333,1,4.92
acb30b9f9b40afcebc2054e08c87220d,ADVANCED,0.9436008677,11.33333333,0.96,5
63e5353cd542e92db8c4423ad994175d,REVIEW,,16.58,0.4285714286,
8ff844d4acda6df3ba4a87ddc3eaf771,ADVANCED,0.8878676471,15.75,1,5
d0d18e35071a9de2d8930f976115c5af,BEGINNER,,16.06,0.4,
d303847db12bbad315621f3995010908,ADVANCED,0.8109,11.32,1,5
0edf3c904cbaa0f905d1fe7eb8b4dddd,ADVANCED,0.9142335766,11.45,0.96,4.96
9fb7e5d81fd51387736b51c529ae0acb,REVIEW,,16.58,0.1,
01a7a0a94b31371f51d428ad97adc807,REVIEW,0.8521,10.57,0.84,4.88
de7a54f01a06777a032d3288f38ecedd,REVIEW,,16.06,0.8333333333,
7cbfa1f0402bc2c298654bfaea1478c8,REVIEW,,21.24,0.8333333333,
fbef0f26f0a5bdc5dc7fd16aefc20f26,REVIEW,0.9050966608,15.93333333,0.68,4.3
b2c084fea1daf82d642b8d2281b332ab,REVIEW,,19.44,0.3333333333,
a268968fa80b17a1b66691174cebb9fa,REVIEW,,9.233333333,0.8,
755c1ee6d23173214f870b472bd433c1,REVIEW,,19.44,0.3333333333,
15bc714361f3d4c09fcf779e36437d1a,REVIEW,0.885,13.02,0.56,4.67
54e62745cdd0b63ececabfdb5fd881d1,REVIEW,,19.44,0.2222222222,
d6e538c20b1a7b1998c1ad771bbc058a,REVIEW,,19.44,0.8,
e97a34a48ef108912791c653612e6085,REVIEW,0.8635,29.09,0.64,4.8
fcdf89d67adaeec14947fed659d1e2c8,REVIEW,0.8939393939,21.53333333,0.84,4.92
a075c4c105d27075af5cfb4048ac7527,REVIEW,,16.06,0.6,
b216872640faaad4c245d57353036e87,REVIEW,,19.44,0.3333333333,
5dd207e0d3379654cc470723ea492137,REVIEW,0.9238,2.13,0.84,4.88
59b3b868effe39e7bcd4a8111dc15579,REVIEW,0.8542,15.53,0.44,4.64
b5b830b04bfce987f0e4f5a1bc3287c6,REVIEW,,19.44,0.5714285714,
0e51a2487d0335e3ccca6302224e5632,REVIEW,,13.01666667,1,
012a79e40dee7172a6f31f4a3f47fc1c,REVIEW,,19.44,0.2,
17ac3a5da70f170872d6e87b0c1075e5,REVIEW,,19.44,0.1666666667,
051867bcbd49c073f89f443f9ab70321,REVIEW,,19.44,1,
5843ad69be3bed76ca8a2c931e455d9f,REVIEW,0.9288,4.74,0.68,4.84
bf98cb60055c5a205a1b56ba6ba2347e,REVIEW,,19.44,0.6,
f823d591764dfe69b992f71bd60be80a,BEGINNER,0.804,20.77,0.44,4.8
dccebdb590462e31d9b6164583474a26,REVIEW,,19.44,0.8333333333,
c7d6f252e5ee180b8ff28844156c7dcb,REVIEW,,19.44,0.5,
b75b25b42689dc67288a48fa6eeb9fb0,REVIEW,,19.44,0.125,
79fe6cd114d1d6a74bcb8ce7bd43322d,REVIEW,,16.58,0.6,
396d9358368b68f3ca8d5460c7b3e8d8,INTERMEDIATE,,19.44,0.8571428571,
c07c3ffd35a5b081f189ad5849284a28,REVIEW,,19.44,0.1666666667,
b0fd2a7ebf96702bda854569010f14aa,REVIEW,,19.44,1,
4f113718e4c94140dff968f7dfd8456b,REVIEW,,19.44,0.8,
9a47df5898d4769f1eb1e97965b851e1,REVIEW,,19.44,0.1428571429,
60cbe02ce6b97a961dc6a07e3ce596e0,INTERMEDIATE,0.8446327684,19.58333333,0.88,4.72
df79027f83fccc2ec2bfa80005ee120d,ADVANCED,0.8768898488,14.95,1,5
deeec4890c5abd6766cc93f6a8d37269,REVIEW,0.8454,16.9,0.64,4.84
0cd52f6abf8c32509f257b68abcd17f7,REVIEW,,19.44,0.5,
b32089c5c2c004c7c99e1f4f35273872,REVIEW,0.8182,14.77,0.7857142857,5
de4f4e7d9369bf880844a410c8ff8ad9,REVIEW,,11.59,0.32,
2ced3d829c760cfe12fec56e62f1be20,REVIEW,,19.44,1,
c07ca7a7b97aa9f3b78df3492d42b31b,REVIEW,,19.44,0.25,
6a13239be7621a0bf195064e60ef751d,REVIEW,,21.24,0.8,
76b8a99f9b80ea15edcbbaf121c6f6fb,REVIEW,,19.44,1,
78c43892421a1787d2504bdf7a1cef3a,ADVANCED,0.8309037901,15.38333333,0.92,4.92
0ad04a9090a71a92bb4c5d974e1eabb4,REVIEW,,18.3,0.8333333333,
2e2240ae3bd25fe0f1a0e03f946c6e62,REVIEW,,16.06,0.4,
3aaf31aad2e6829293a28738d3f831be,ADVANCED,0.895631068,15.83333333,0.96,4.96
cdbdb7a6b61412f63178396380e1039e,ADVANCED,0.9380952381,20.7,0.88,4.84
fa685607a6b08125079bd272167da560,INTERMEDIATE,0.8468,5.46,0.92,4.88
13c6390a1cc8fbab23db8c2d38a56bd1,ADVANCED,0.8908296943,10.4,1,5
1ca8ea0a187c0063606ec61ce3a69fd5,ADVANCED,0.9073083779,8.2,0.92,5
b981a0032fbe40e78b0a371ee75b1481,ADVANCED,0.8997429306,14.06666667,0.96,4.73
fc750ea1570d421118accc46aa7bb7af,REVIEW,0.8796680498,14.53333333,0.84,4.96
26ae8d76f513c0cc0bc2e3dc08a6198a,ADVANCED,0.8640350877,17.95,0.88,5
1c6f5b0234f2673792188dc441196554,ADVANCED,0.8832116788,21.18333333,1,4.96
5406f7d7cba570aaf22ed66a040ff5f8,REVIEW,0.8984375,11.65,0.76,4.96
534c73867bf7d5e7e1b8fb9216f975ff,REVIEW,,18.3,1,
373270676f2acc6db945fe583e4a4c1b,BEGINNER,,18.3,,
44e54687050432aaa1f4b164a2425719,REVIEW,0.8849840256,12.4,0.72,4.88
72b94fc9e99d9f7a5538109d7201a20a,REVIEW,,6.783333333,1,
7c77fb1901a6a88d50b2fc6b4a5d1970,ADVANCED,0.8615023474,10.81666667,0.96,4.72
8e9f03ee9455dac286fdf2c47c717418,REVIEW,0.855721393,15.88333333,0.72,4.96
3e6987e01aa3266bceaafdc9acbb94ae,REVIEW,0.8917,7.76,0.84,4.92
21a6aed891ee4844c56a063a79a50208,REVIEW,,16.58,1,
8f32b25525c4fc8c8a6858235ebda3e2,REVIEW,0.8199,20.67,0.24,4.16
a05a733a7f97202b8c37be5f3d6b56a4,REVIEW,,16.58,0.8,
338afc001b06a0ba9c3190b34e205bde,REVIEW,,16.58,1,
96fd1c008e5ac30d3ebd8f9195921138,ADVANCED,0.838365897,11.5,0.88,5
90024067e2b2e40226ed8892caf8fc82,REVIEW,0.8888888889,15.55,0.84,5
0d1433abfde2ea02fde412f02819fac7,REVIEW,0.8935018051,12.21666667,0.76,5
529db1264adf24fec995ab55ce376180,REVIEW,,18.3,1,
32b527c9701783f401da21a8c50e796f,REVIEW,0.8979,12.34,0.28,4.8
b9fe900097b97af72b487c4b330f4f1d,REVIEW,0.8958,7.25,0.8,4.68
d339580fa5d4ce97bda7a3f3b37c3209,ADVANCED,0.9152,8.08,0.96,5
f6dfd8ff8ab98295888ed398f2c3be13,REVIEW,,18.3,0.2,
1411fa827b5c0a2b18cb4d5be164e47e,ADVANCED,0.8926940639,15.46666667,1,4.88
180cb1acbaf62bf5e8ead639c700d225,REVIEW,,13.1,0.8333333333,
e67d14db7f81c2aaaa131774d7366fe2,REVIEW,0.7772,4.72,0.44,4.84
96c13ec63c22f5265c47dc07543fc6b2,ADVANCED,0.8950276243,17.75,0.92,4.88
a3b9653562d06490262ace344b25e393,REVIEW,,9.166666667,0.75,
de0458b9b0e20406367663ab0281830a,ADVANCED,0.8411,13.72,0.88,4.72
82080cdaa0f2c39ddb417658870e3abb,ADVANCED,0.8624031008,21.35,0.92,4.8
a44538624fde9a8b98d16c5ff3a0f27f,REVIEW,,13.36666667,0.7142857143,
efeb113e91eff237072328bb77d8375d,REVIEW,,16.58,1,
f2819578a251890bba520e07c3861d78,ADVANCED,0.900172117,11.13333333,0.96,4.96
86becb84d022e19f4eb0ce5c63756349,REVIEW,0.9100204499,14.73333333,0.84,4.84
b44f9d40dc79a545ee404a0675984b03,REVIEW,0.8982387476,11.55833333,0.8,4.9
565d533a1d7fbffa90e71670d74d5fc5,REVIEW,,27.18333333,0.8,
8d27597f7d8b3714e679d4682b1e5e52,REVIEW,,19.44,0.5555555556,
799473240b4864f7590aed140017e253,REVIEW,0.8444444444,12.21666667,0.76,
25d72548b0ebbec22c3f5a03c352adeb,ADVANCED,0.8609625668,9.041666667,1,5
a7cb86fd0cccb8d563035279933e359a,REVIEW,,18.3,0.7142857143,
61f4bc87e6e34117f47db6e258c5da3f,REVIEW,,19.44,0.4,
fb10ca3e5fc531274078b06e18953ba0,REVIEW,,16.58,1,
0f2e14303c5cc9b6a1debbba230dd960,REVIEW,,19.44,0.9090909091,
57e615be2ecca52057b402c641dd07f8,REVIEW,,19.44,0.2,
60e6613ba07dacbeeab3831af4b65fe7,ADVANCED,0.9069767442,7.333333333,1,4.96
093d576822ae4e740b75141b65c91072,REVIEW,,18.3,0.4,
211aa83bc274da8edebf3507053df16a,REVIEW,,16.58,0.1428571429,
daa2058a87ac23eefa326957cfdf89e5,REVIEW,,15.43333333,1,
22162048383a895f1b18acd457f8daee,ADVANCED,0.9130434783,10.65,0.96,4.62
853c5009635719f38c963cc0c334bcf1,REVIEW,0.8974358974,17.8,0.76,5
d8726a3a5b5b87ff7f580fc524d50375,ADVANCED,0.8667,6.52,1,3.88
4c3d116af3a8a4e9c0d96e78235bb784,ADVANCED,0.8956743003,11.38333333,0.96,5
